latitude,longitude,depth,year,month,day,hour,minute,second,mag,timeStr,event_id,fmt_time,fmt_lat,fmt_lon,fmt_depth,fmt_mag
40.941,83.346,11,2023,3,10,3,54,0.82,3.0,2023-03-10 03:54:00.82,5438,2023-03-10 03:54:00.82,40.941,83.346,11km,M3.0
26.865,102.931,9,2023,3,10,3,54,24.06,2.2,2023-03-10 03:54:24.06,5439,2023-03-10 03:54:24.06,26.865,102.931,9km,M2.2
29.643,102.017,6,2023,3,10,4,6,15.37,2.2,2023-03-10 04:06:15.37,5440,2023-03-10 04:06:15.37,29.643,102.017,6km,M2.2
31.157,94.479,10,2023,3,10,4,8,39.04,2.1,2023-03-10 04:08:39.04,5441,2023-03-10 04:08:39.04,31.157,94.479,10km,M2.1
27.575,100.056,9,2023,3,10,4,13,59.27,2.2,2023-03-10 04:13:59.27,5442,2023-03-10 04:13:59.27,27.575,100.056,9km,M2.2
26.882,102.938,8,2023,3,10,4,14,35.34,3.1,2023-03-10 04:14:35.34,5443,2023-03-10 04:14:35.34,26.882,102.938,8km,M3.1
29.672,101.984,5,2023,3,10,4,27,33.68,2.1,2023-03-10 04:27:33.68,5444,2023-03-10 04:27:33.68,29.672,101.984,5km,M2.1
44.718,115.856,9,2023,3,10,4,42,26.09,3.4,2023-03-10 04:42:26.09,5445,2023-03-10 04:42:26.09,44.718,115.856,9km,M3.4
38.105,73.122,7,2023,3,10,4,46,26.97,3.1,2023-03-10 04:46:26.97,5446,2023-03-10 04:46:26.97,38.105,73.122,7km,M3.1
38.064,73.166,7,2023,3,10,4,56,30.7,3.2,2023-03-10 04:56:30.70,5447,2023-03-10 04:56:30.70,38.064,73.166,7km,M3.2
38.447,76.471,7,2023,3,10,5,20,54.8,2.3,2023-03-10 05:20:54.80,5448,2023-03-10 05:20:54.80,38.447,76.471,7km,M2.3
34.122,95.702,9,2023,3,10,5,34,16.38,2.2,2023-03-10 05:34:16.38,5449,2023-03-10 05:34:16.38,34.122,95.702,9km,M2.2
25.89,102.21,17,2023,3,10,5,47,12.85,2.6,2023-03-10 05:47:12.85,5450,2023-03-10 05:47:12.85,25.89,102.21,17km,M2.6
26.867,102.927,7,2023,3,10,5,52,0.37,2.6,2023-03-10 05:52:00.37,5451,2023-03-10 05:52:00.37,26.867,102.927,7km,M2.6
47.726,83.825,6,2023,3,10,5,54,56.37,2.9,2023-03-10 05:54:56.37,5452,2023-03-10 05:54:56.37,47.726,83.825,6km,M2.9
38.138,73.104,7,2023,3,10,6,15,20.72,3.0,2023-03-10 06:15:20.72,5453,2023-03-10 06:15:20.72,38.138,73.104,7km,M3.0
37.785,76.83,22,2023,3,10,6,20,54.73,2.6,2023-03-10 06:20:54.73,5454,2023-03-10 06:20:54.73,37.785,76.83,22km,M2.6
29.647,104.768,7,2023,3,10,7,19,44.86,2.4,2023-03-10 07:19:44.86,5455,2023-03-10 07:19:44.86,29.647,104.768,7km,M2.4
29.947,103.25,14,2023,3,10,7,33,23.88,2.5,2023-03-10 07:33:23.88,5456,2023-03-10 07:33:23.88,29.947,103.25,14km,M2.5
38.287,73.013,1,2023,3,10,8,7,39.84,2.0,2023-03-10 08:07:39.84,5457,2023-03-10 08:07:39.84,38.287,73.013,1km,M2.0
38.122,72.968,5,2023,3,10,8,9,56.04,2.6,2023-03-10 08:09:56.04,5458,2023-03-10 08:09:56.04,38.122,72.968,5km,M2.6
26.87,102.954,10,2023,3,10,8,10,55.43,3.0,2023-03-10 08:10:55.43,5459,2023-03-10 08:10:55.43,26.87,102.954,10km,M3.0
35.696,96.297,9,2023,3,10,8,24,9.17,2.5,2023-03-10 08:24:09.17,5460,2023-03-10 08:24:09.17,35.696,96.297,9km,M2.5
38.071,73.102,6,2023,3,10,8,25,30.75,2.2,2023-03-10 08:25:30.75,5461,2023-03-10 08:25:30.75,38.071,73.102,6km,M2.2
37.68,73.408,6,2023,3,10,8,34,39.05,2.1,2023-03-10 08:34:39.05,5462,2023-03-10 08:34:39.05,37.68,73.408,6km,M2.1
38.402,73.489,12,2023,3,10,8,48,13.13,3.0,2023-03-10 08:48:13.13,5463,2023-03-10 08:48:13.13,38.402,73.489,12km,M3.0
35.516,76.092,10,2023,3,10,9,24,1.78,3.4,2023-03-10 09:24:01.78,5464,2023-03-10 09:24:01.78,35.516,76.092,10km,M3.4
33.637,97.47,7,2023,3,10,9,52,1.71,2.1,2023-03-10 09:52:01.71,5465,2023-03-10 09:52:01.71,33.637,97.47,7km,M2.1
29.361,103.946,7,2023,3,10,9,58,24.02,2.9,2023-03-10 09:58:24.02,5466,2023-03-10 09:58:24.02,29.361,103.946,7km,M2.9
38.059,73.107,12,2023,3,10,10,7,20.79,2.6,2023-03-10 10:07:20.79,5467,2023-03-10 10:07:20.79,38.059,73.107,12km,M2.6
23.834,114.517,9,2023,3,10,10,13,52.64,2.1,2023-03-10 10:13:52.64,5468,2023-03-10 10:13:52.64,23.834,114.517,9km,M2.1
30.377,117.962,15,2023,3,10,10,18,41.34,2.3,2023-03-10 10:18:41.34,5469,2023-03-10 10:18:41.34,30.377,117.962,15km,M2.3
29.969,101.945,9,2023,3,10,11,5,22.64,2.4,2023-03-10 11:05:22.64,5470,2023-03-10 11:05:22.64,29.969,101.945,9km,M2.4
29.965,101.943,9,2023,3,10,11,15,52.77,2.2,2023-03-10 11:15:52.77,5471,2023-03-10 11:15:52.77,29.965,101.943,9km,M2.2
38.202,72.937,6,2023,3,10,11,44,2.79,2.9,2023-03-10 11:44:02.79,5472,2023-03-10 11:44:02.79,38.202,72.937,6km,M2.9
29.967,101.938,8,2023,3,10,11,48,21.27,2.4,2023-03-10 11:48:21.27,5473,2023-03-10 11:48:21.27,29.967,101.938,8km,M2.4
29.964,101.948,9,2023,3,10,11,50,34.09,2.4,2023-03-10 11:50:34.09,5474,2023-03-10 11:50:34.09,29.964,101.948,9km,M2.4
29.963,101.95,7,2023,3,10,11,54,34.42,2.4,2023-03-10 11:54:34.42,5475,2023-03-10 11:54:34.42,29.963,101.95,7km,M2.4
35.64,94.245,8,2023,3,10,12,37,0.23,2.5,2023-03-10 12:37:00.23,5476,2023-03-10 12:37:00.23,35.64,94.245,8km,M2.5
38.223,73.232,13,2023,3,10,13,2,57.79,3.2,2023-03-10 13:02:57.79,5477,2023-03-10 13:02:57.79,38.223,73.232,13km,M3.2
38.069,73.164,11,2023,3,10,13,3,30.73,3.6,2023-03-10 13:03:30.73,5478,2023-03-10 13:03:30.73,38.069,73.164,11km,M3.6
38.01,73.307,11,2023,3,10,13,58,33.86,2.5,2023-03-10 13:58:33.86,5479,2023-03-10 13:58:33.86,38.01,73.307,11km,M2.5
37.428,78.648,17,2023,3,10,14,9,9.82,2.7,2023-03-10 14:09:09.82,5480,2023-03-10 14:09:09.82,37.428,78.648,17km,M2.7
37.666,73.393,6,2023,3,10,14,44,44.15,2.4,2023-03-10 14:44:44.15,5481,2023-03-10 14:44:44.15,37.666,73.393,6km,M2.4
35.646,94.251,9,2023,3,10,15,13,35.81,2.4,2023-03-10 15:13:35.81,5482,2023-03-10 15:13:35.81,35.646,94.251,9km,M2.4
29.968,101.942,9,2023,3,10,15,25,31.58,2.3,2023-03-10 15:25:31.58,5483,2023-03-10 15:25:31.58,29.968,101.942,9km,M2.3
37.698,72.938,7,2023,3,10,15,29,41.09,3.0,2023-03-10 15:29:41.09,5484,2023-03-10 15:29:41.09,37.698,72.938,7km,M3.0
41.293,83.469,25,2023,3,10,15,37,41.63,2.7,2023-03-10 15:37:41.63,5485,2023-03-10 15:37:41.63,41.293,83.469,25km,M2.7
29.297,86.764,13,2023,3,10,15,38,29.6,2.5,2023-03-10 15:38:29.60,5486,2023-03-10 15:38:29.60,29.297,86.764,13km,M2.5
29.968,101.95,9,2023,3,10,15,44,1.37,2.4,2023-03-10 15:44:01.37,5487,2023-03-10 15:44:01.37,29.968,101.95,9km,M2.4
29.966,101.944,8,2023,3,10,15,44,24.56,3.0,2023-03-10 15:44:24.56,5488,2023-03-10 15:44:24.56,29.966,101.944,8km,M3.0
29.966,101.947,6,2023,3,10,15,45,8.84,2.9,2023-03-10 15:45:08.84,5489,2023-03-10 15:45:08.84,29.966,101.947,6km,M2.9
29.963,101.946,6,2023,3,10,15,49,22.48,2.0,2023-03-10 15:49:22.48,5490,2023-03-10 15:49:22.48,29.963,101.946,6km,M2.0
37.095,97.714,9,2023,3,10,16,6,57.74,2.1,2023-03-10 16:06:57.74,5491,2023-03-10 16:06:57.74,37.095,97.714,9km,M2.1
38.157,73.03,10,2023,3,10,16,19,23.6,2.3,2023-03-10 16:19:23.60,5492,2023-03-10 16:19:23.60,38.157,73.03,10km,M2.3
27.052,103.354,35,2023,3,10,16,51,3.72,2.3,2023-03-10 16:51:03.72,5493,2023-03-10 16:51:03.72,27.052,103.354,35km,M2.3
42.334,87.241,16,2023,3,10,16,59,48.72,2.4,2023-03-10 16:59:48.72,5494,2023-03-10 16:59:48.72,42.334,87.241,16km,M2.4
27.881,99.96,12,2023,3,10,17,20,0.84,2.6,2023-03-10 17:20:00.84,5495,2023-03-10 17:20:00.84,27.881,99.96,12km,M2.6
39.781,118.723,8,2023,3,10,17,24,53.73,2.1,2023-03-10 17:24:53.73,5496,2023-03-10 17:24:53.73,39.781,118.723,8km,M2.1
38.036,73.027,10,2023,3,10,17,29,50.57,2.7,2023-03-10 17:29:50.57,5497,2023-03-10 17:29:50.57,38.036,73.027,10km,M2.7
30.584,89.562,10,2023,3,10,17,38,15.3,2.6,2023-03-10 17:38:15.30,5498,2023-03-10 17:38:15.30,30.584,89.562,10km,M2.6
40.91,83.425,17,2023,3,10,17,48,38.23,3.0,2023-03-10 17:48:38.23,5499,2023-03-10 17:48:38.23,40.91,83.425,17km,M3.0
35.948,82.592,15,2023,3,10,18,3,3.17,2.4,2023-03-10 18:03:03.17,5500,2023-03-10 18:03:03.17,35.948,82.592,15km,M2.4
39.335,75.521,17,2023,3,10,18,26,16.9,3.0,2023-03-10 18:26:16.90,5501,2023-03-10 18:26:16.90,39.335,75.521,17km,M3.0
31.709,103.658,17,2023,3,10,18,36,28.95,2.3,2023-03-10 18:36:28.95,5502,2023-03-10 18:36:28.95,31.709,103.658,17km,M2.3
29.649,101.95,5,2023,3,10,18,40,1.94,2.1,2023-03-10 18:40:01.94,5503,2023-03-10 18:40:01.94,29.649,101.95,5km,M2.1
29.968,101.942,8,2023,3,10,18,58,22.73,2.0,2023-03-10 18:58:22.73,5504,2023-03-10 18:58:22.73,29.968,101.942,8km,M2.0
38.409,73.516,17,2023,3,10,19,28,44.48,3.0,2023-03-10 19:28:44.48,5505,2023-03-10 19:28:44.48,38.409,73.516,17km,M3.0
29.968,101.947,7,2023,3,10,19,50,53.1,2.3,2023-03-10 19:50:53.10,5506,2023-03-10 19:50:53.10,29.968,101.947,7km,M2.3
29.971,101.948,10,2023,3,10,20,4,12.45,3.0,2023-03-10 20:04:12.45,5507,2023-03-10 20:04:12.45,29.971,101.948,10km,M3.0
29.978,101.948,10,2023,3,10,20,4,28.31,3.1,2023-03-10 20:04:28.31,5508,2023-03-10 20:04:28.31,29.978,101.948,10km,M3.1
29.971,101.95,9,2023,3,10,20,9,55.64,2.3,2023-03-10 20:09:55.64,5509,2023-03-10 20:09:55.64,29.971,101.95,9km,M2.3
29.97,101.944,6,2023,3,10,20,12,38.27,2.2,2023-03-10 20:12:38.27,5510,2023-03-10 20:12:38.27,29.97,101.944,6km,M2.2
29.969,101.951,7,2023,3,10,20,13,35.48,2.2,2023-03-10 20:13:35.48,5511,2023-03-10 20:13:35.48,29.969,101.951,7km,M2.2
29.971,101.95,10,2023,3,10,20,14,43.14,2.0,2023-03-10 20:14:43.14,5512,2023-03-10 20:14:43.14,29.971,101.95,10km,M2.0
29.97,101.94,7,2023,3,10,20,21,36.4,2.5,2023-03-10 20:21:36.40,5513,2023-03-10 20:21:36.40,29.97,101.94,7km,M2.5
29.966,101.94,8,2023,3,10,20,35,42.55,2.3,2023-03-10 20:35:42.55,5514,2023-03-10 20:35:42.55,29.966,101.94,8km,M2.3
29.967,101.942,7,2023,3,10,20,48,56.2,2.0,2023-03-10 20:48:56.20,5515,2023-03-10 20:48:56.20,29.967,101.942,7km,M2.0
29.966,101.939,9,2023,3,10,20,57,11.06,2.3,2023-03-10 20:57:11.06,5516,2023-03-10 20:57:11.06,29.966,101.939,9km,M2.3
34.557,104.178,6,2023,3,10,21,11,28.26,3.0,2023-03-10 21:11:28.26,5517,2023-03-10 21:11:28.26,34.557,104.178,6km,M3.0
29.969,101.944,8,2023,3,10,21,20,57.47,2.0,2023-03-10 21:20:57.47,5518,2023-03-10 21:20:57.47,29.969,101.944,8km,M2.0
38.007,73.125,5,2023,3,10,22,33,28.54,3.6,2023-03-10 22:33:28.54,5519,2023-03-10 22:33:28.54,38.007,73.125,5km,M3.6
40.456,98.502,6,2023,3,10,22,38,1.44,2.2,2023-03-10 22:38:01.44,5520,2023-03-10 22:38:01.44,40.456,98.502,6km,M2.2
40.603,83.401,15,2023,3,10,22,55,17.06,3.3,2023-03-10 22:55:17.06,5521,2023-03-10 22:55:17.06,40.603,83.401,15km,M3.3
37.828,75.942,125,2023,3,10,23,37,41.95,2.7,2023-03-10 23:37:41.95,5522,2023-03-10 23:37:41.95,37.828,75.942,125km,M2.7
31.377,103.707,17,2023,3,10,23,38,10.63,2.1,2023-03-10 23:38:10.63,5523,2023-03-10 23:38:10.63,31.377,103.707,17km,M2.1
42.499,87.557,18,2023,3,10,23,45,40.49,2.2,2023-03-10 23:45:40.49,5524,2023-03-10 23:45:40.49,42.499,87.557,18km,M2.2
29.968,101.941,7,2023,3,11,0,18,37.62,2.2,2023-03-11 00:18:37.62,5525,2023-03-11 00:18:37.62,29.968,101.941,7km,M2.2
28.347,92.42,10,2023,3,11,0,25,50.63,2.6,2023-03-11 00:25:50.63,5526,2023-03-11 00:25:50.63,28.347,92.42,10km,M2.6
28.36,92.384,10,2023,3,11,0,26,29.68,3.0,2023-03-11 00:26:29.68,5527,2023-03-11 00:26:29.68,28.36,92.384,10km,M3.0
28.361,92.362,6,2023,3,11,0,36,12.92,2.1,2023-03-11 00:36:12.92,5528,2023-03-11 00:36:12.92,28.361,92.362,6km,M2.1
41.131,83.356,13,2023,3,11,0,43,29.78,2.4,2023-03-11 00:43:29.78,5529,2023-03-11 00:43:29.78,41.131,83.356,13km,M2.4
41.276,83.419,13,2023,3,11,1,16,16.13,3.2,2023-03-11 01:16:16.13,5530,2023-03-11 01:16:16.13,41.276,83.419,13km,M3.2
38.412,97.749,9,2023,3,11,1,36,4.16,2.6,2023-03-11 01:36:04.16,5531,2023-03-11 01:36:04.16,38.412,97.749,9km,M2.6
29.661,104.827,6,2023,3,11,1,43,31.78,2.4,2023-03-11 01:43:31.78,5532,2023-03-11 01:43:31.78,29.661,104.827,6km,M2.4
31.799,101.271,6,2023,3,11,2,2,39.84,2.7,2023-03-11 02:02:39.84,5533,2023-03-11 02:02:39.84,31.799,101.271,6km,M2.7
30.881,83.575,10,2023,3,11,2,9,25.12,2.2,2023-03-11 02:09:25.12,5534,2023-03-11 02:09:25.12,30.881,83.575,10km,M2.2
40.976,82.155,5,2023,3,11,2,12,0.59,2.4,2023-03-11 02:12:00.59,5535,2023-03-11 02:12:00.59,40.976,82.155,5km,M2.4
29.643,104.803,6,2023,3,11,2,16,56.44,2.0,2023-03-11 02:16:56.44,5536,2023-03-11 02:16:56.44,29.643,104.803,6km,M2.0
38.047,73.19,6,2023,3,11,2,51,52.03,2.4,2023-03-11 02:51:52.03,5537,2023-03-11 02:51:52.03,38.047,73.19,6km,M2.4
27.029,102.894,10,2023,3,11,2,53,14.25,2.4,2023-03-11 02:53:14.25,5538,2023-03-11 02:53:14.25,27.029,102.894,10km,M2.4
38.118,72.974,5,2023,3,11,3,11,0.35,2.8,2023-03-11 03:11:00.35,5539,2023-03-11 03:11:00.35,38.118,72.974,5km,M2.8
32.053,85.559,10,2023,3,11,3,25,50.09,2.5,2023-03-11 03:25:50.09,5540,2023-03-11 03:25:50.09,32.053,85.559,10km,M2.5
29.509,101.929,7,2023,3,11,3,30,49.75,2.2,2023-03-11 03:30:49.75,5541,2023-03-11 03:30:49.75,29.509,101.929,7km,M2.2
35.529,99.14,9,2023,3,11,3,41,8.16,2.2,2023-03-11 03:41:08.16,5542,2023-03-11 03:41:08.16,35.529,99.14,9km,M2.2
45.86,80.791,11,2023,3,11,3,42,5.03,2.4,2023-03-11 03:42:05.03,5543,2023-03-11 03:42:05.03,45.86,80.791,11km,M2.4
30.269,96.875,10,2023,3,11,4,5,5.75,2.1,2023-03-11 04:05:05.75,5544,2023-03-11 04:05:05.75,30.269,96.875,10km,M2.1
28.332,87.419,16,2023,3,11,4,5,56.11,2.4,2023-03-11 04:05:56.11,5545,2023-03-11 04:05:56.11,28.332,87.419,16km,M2.4
35.753,79.806,11,2023,3,11,4,24,54.98,2.4,2023-03-11 04:24:54.98,5546,2023-03-11 04:24:54.98,35.753,79.806,11km,M2.4
31.807,101.272,5,2023,3,11,4,30,32.82,2.0,2023-03-11 04:30:32.82,5547,2023-03-11 04:30:32.82,31.807,101.272,5km,M2.0
29.527,101.897,5,2023,3,11,4,40,41.32,2.2,2023-03-11 04:40:41.32,5548,2023-03-11 04:40:41.32,29.527,101.897,5km,M2.2
37.854,73.07,8,2023,3,11,5,17,9.79,2.7,2023-03-11 05:17:09.79,5549,2023-03-11 05:17:09.79,37.854,73.07,8km,M2.7
37.986,73.176,7,2023,3,11,5,54,46.82,2.8,2023-03-11 05:54:46.82,5550,2023-03-11 05:54:46.82,37.986,73.176,7km,M2.8
50.989,124.595,10,2023,3,11,7,3,13.58,2.3,2023-03-11 07:03:13.58,5551,2023-03-11 07:03:13.58,50.989,124.595,10km,M2.3
29.652,102.017,5,2023,3,11,8,20,36.01,2.0,2023-03-11 08:20:36.01,5552,2023-03-11 08:20:36.01,29.652,102.017,5km,M2.0
29.65,102.015,8,2023,3,11,8,22,28.07,2.0,2023-03-11 08:22:28.07,5553,2023-03-11 08:22:28.07,29.65,102.015,8km,M2.0
33.642,97.439,9,2023,3,11,9,10,23.38,2.5,2023-03-11 09:10:23.38,5554,2023-03-11 09:10:23.38,33.642,97.439,9km,M2.5
40.365,77.737,16,2023,3,11,9,35,12.61,2.3,2023-03-11 09:35:12.61,5555,2023-03-11 09:35:12.61,40.365,77.737,16km,M2.3
38.019,102.273,10,2023,3,11,9,35,52.05,2.0,2023-03-11 09:35:52.05,5556,2023-03-11 09:35:52.05,38.019,102.273,10km,M2.0
23.482,104.309,14,2023,3,11,9,49,21.96,2.1,2023-03-11 09:49:21.96,5557,2023-03-11 09:49:21.96,23.482,104.309,14km,M2.1
36.094,76.872,16,2023,3,11,10,6,40.33,3.0,2023-03-11 10:06:40.33,5558,2023-03-11 10:06:40.33,36.094,76.872,16km,M3.0
38.1,73.076,17,2023,3,11,10,25,16.51,3.3,2023-03-11 10:25:16.51,5559,2023-03-11 10:25:16.51,38.1,73.076,17km,M3.3
42.188,88.582,10,2023,3,11,10,42,25.23,2.4,2023-03-11 10:42:25.23,5560,2023-03-11 10:42:25.23,42.188,88.582,10km,M2.4
38.14,73.228,17,2023,3,11,12,5,24.86,3.7,2023-03-11 12:05:24.86,5561,2023-03-11 12:05:24.86,38.14,73.228,17km,M3.7
38.202,73.173,17,2023,3,11,12,26,32.47,3.1,2023-03-11 12:26:32.47,5562,2023-03-11 12:26:32.47,38.202,73.173,17km,M3.1
38.093,73.29,17,2023,3,11,12,33,15.6,4.1,2023-03-11 12:33:15.60,5563,2023-03-11 12:33:15.60,38.093,73.29,17km,M4.1
38.037,73.19,17,2023,3,11,12,40,28.41,3.3,2023-03-11 12:40:28.41,5564,2023-03-11 12:40:28.41,38.037,73.19,17km,M3.3
33.636,97.468,9,2023,3,11,13,29,24.77,2.2,2023-03-11 13:29:24.77,5565,2023-03-11 13:29:24.77,33.636,97.468,9km,M2.2
29.997,81.468,10,2023,3,11,15,1,25.57,2.7,2023-03-11 15:01:25.57,5566,2023-03-11 15:01:25.57,29.997,81.468,10km,M2.7
35.128,81.536,11,2023,3,11,15,11,31.96,2.6,2023-03-11 15:11:31.96,5567,2023-03-11 15:11:31.96,35.128,81.536,11km,M2.6
35.155,81.544,11,2023,3,11,15,22,41.35,2.9,2023-03-11 15:22:41.35,5568,2023-03-11 15:22:41.35,35.155,81.544,11km,M2.9
29.645,104.661,2,2023,3,11,15,24,25.02,3.3,2023-03-11 15:24:25.02,5569,2023-03-11 15:24:25.02,29.645,104.661,2km,M3.3
44.034,95.063,15,2023,3,11,16,37,55.38,2.2,2023-03-11 16:37:55.38,5570,2023-03-11 16:37:55.38,44.034,95.063,15km,M2.2
37.19,115.114,26,2023,3,11,17,2,14.07,3.2,2023-03-11 17:02:14.07,5571,2023-03-11 17:02:14.07,37.19,115.114,26km,M3.2
36.482,79.028,5,2023,3,11,17,21,50.77,2.2,2023-03-11 17:21:50.77,5572,2023-03-11 17:21:50.77,36.482,79.028,5km,M2.2
32.519,85.288,25,2023,3,11,17,51,19.3,2.4,2023-03-11 17:51:19.30,5573,2023-03-11 17:51:19.30,32.519,85.288,25km,M2.4
24.339,98.402,10,2023,3,11,18,49,18.02,2.0,2023-03-11 18:49:18.02,5574,2023-03-11 18:49:18.02,24.339,98.402,10km,M2.0
41.635,80.124,7,2023,3,11,20,2,28.05,3.1,2023-03-11 20:02:28.05,5575,2023-03-11 20:02:28.05,41.635,80.124,7km,M3.1
29.12,94.903,8,2023,3,11,20,3,18.55,2.4,2023-03-11 20:03:18.55,5576,2023-03-11 20:03:18.55,29.12,94.903,8km,M2.4
41.176,83.624,6,2023,3,11,20,36,18.94,2.8,2023-03-11 20:36:18.94,5577,2023-03-11 20:36:18.94,41.176,83.624,6km,M2.8
29.423,104.036,5,2023,3,11,20,44,33.64,3.5,2023-03-11 20:44:33.64,5578,2023-03-11 20:44:33.64,29.423,104.036,5km,M3.5
36.868,111.739,10,2023,3,11,21,3,28.54,2.6,2023-03-11 21:03:28.54,5579,2023-03-11 21:03:28.54,36.868,111.739,10km,M2.6
32.364,94.242,8,2023,3,11,21,47,37.53,2.5,2023-03-11 21:47:37.53,5580,2023-03-11 21:47:37.53,32.364,94.242,8km,M2.5
27.698,85.841,7,2023,3,11,22,52,24.55,2.7,2023-03-11 22:52:24.55,5581,2023-03-11 22:52:24.55,27.698,85.841,7km,M2.7
38.272,73.111,8,2023,3,11,23,8,18.98,3.2,2023-03-11 23:08:18.98,5582,2023-03-11 23:08:18.98,38.272,73.111,8km,M3.2
35.769,79.826,6,2023,3,11,23,34,47.55,2.8,2023-03-11 23:34:47.55,5583,2023-03-11 23:34:47.55,35.769,79.826,6km,M2.8
42.033,80.019,6,2023,3,11,23,37,5.25,2.1,2023-03-11 23:37:05.25,5584,2023-03-11 23:37:05.25,42.033,80.019,6km,M2.1
27.445,101.67,9,2023,3,12,0,0,15.9,2.4,2023-03-12 00:00:15.90,5585,2023-03-12 00:00:15.90,27.445,101.67,9km,M2.4
35.939,76.896,7,2023,3,12,0,19,33.07,2.6,2023-03-12 00:19:33.07,5586,2023-03-12 00:19:33.07,35.939,76.896,7km,M2.6
38.072,73.109,6,2023,3,12,0,52,3.12,3.8,2023-03-12 00:52:03.12,5587,2023-03-12 00:52:03.12,38.072,73.109,6km,M3.8
29.846,94.894,25,2023,3,12,1,8,38.46,2.4,2023-03-12 01:08:38.46,5588,2023-03-12 01:08:38.46,29.846,94.894,25km,M2.4
29.864,94.905,18,2023,3,12,1,12,26.13,2.9,2023-03-12 01:12:26.13,5589,2023-03-12 01:12:26.13,29.864,94.905,18km,M2.9
27.294,100.783,22,2023,3,12,1,21,29.15,2.0,2023-03-12 01:21:29.15,5590,2023-03-12 01:21:29.15,27.294,100.783,22km,M2.0
29.411,102.16,10,2023,3,12,2,12,11.71,2.1,2023-03-12 02:12:11.71,5591,2023-03-12 02:12:11.71,29.411,102.16,10km,M2.1
23.301,117.367,16,2023,3,12,2,30,15.45,2.2,2023-03-12 02:30:15.45,5592,2023-03-12 02:30:15.45,23.301,117.367,16km,M2.2
29.413,105.461,5,2023,3,12,3,8,37.98,3.3,2023-03-12 03:08:37.98,5593,2023-03-12 03:08:37.98,29.413,105.461,5km,M3.3
29.087,94.862,10,2023,3,12,3,23,50.57,2.9,2023-03-12 03:23:50.57,5594,2023-03-12 03:23:50.57,29.087,94.862,10km,M2.9
29.069,94.902,10,2023,3,12,3,24,40.11,2.6,2023-03-12 03:24:40.11,5595,2023-03-12 03:24:40.11,29.069,94.902,10km,M2.6
29.161,94.91,10,2023,3,12,3,27,38.4,2.6,2023-03-12 03:27:38.40,5596,2023-03-12 03:27:38.40,29.161,94.91,10km,M2.6
40.064,77.436,34,2023,3,12,4,2,50.24,2.2,2023-03-12 04:02:50.24,5597,2023-03-12 04:02:50.24,40.064,77.436,34km,M2.2
28.897,95.747,23,2023,3,12,4,24,30.88,3.1,2023-03-12 04:24:30.88,5598,2023-03-12 04:24:30.88,28.897,95.747,23km,M3.1
33.203,95.735,8,2023,3,12,4,43,50.17,2.4,2023-03-12 04:43:50.17,5599,2023-03-12 04:43:50.17,33.203,95.735,8km,M2.4
32.631,105.365,11,2023,3,12,4,48,50.23,2.4,2023-03-12 04:48:50.23,5600,2023-03-12 04:48:50.23,32.631,105.365,11km,M2.4
23.302,100.738,15,2023,3,12,5,13,42.38,2.1,2023-03-12 05:13:42.38,5601,2023-03-12 05:13:42.38,23.302,100.738,15km,M2.1
37.408,76.163,100,2023,3,12,5,15,42.35,2.1,2023-03-12 05:15:42.35,5602,2023-03-12 05:15:42.35,37.408,76.163,100km,M2.1
29.609,104.827,3,2023,3,12,5,27,16.18,2.4,2023-03-12 05:27:16.18,5603,2023-03-12 05:27:16.18,29.609,104.827,3km,M2.4
34.529,96.539,10,2023,3,12,5,53,28.85,2.0,2023-03-12 05:53:28.85,5604,2023-03-12 05:53:28.85,34.529,96.539,10km,M2.0
30.764,96.222,7,2023,3,12,5,59,12.22,2.1,2023-03-12 05:59:12.22,5605,2023-03-12 05:59:12.22,30.764,96.222,7km,M2.1
32.068,95.46,11,2023,3,12,6,29,8.95,2.4,2023-03-12 06:29:08.95,5606,2023-03-12 06:29:08.95,32.068,95.46,11km,M2.4
28.135,104.73,13,2023,3,12,6,49,50.75,2.3,2023-03-12 06:49:50.75,5607,2023-03-12 06:49:50.75,28.135,104.73,13km,M2.3
27.184,103.16,17,2023,3,12,7,2,9.18,2.3,2023-03-12 07:02:09.18,5608,2023-03-12 07:02:09.18,27.184,103.16,17km,M2.3
33.202,95.744,11,2023,3,12,7,27,31.87,2.2,2023-03-12 07:27:31.87,5609,2023-03-12 07:27:31.87,33.202,95.744,11km,M2.2
35.724,79.792,8,2023,3,12,7,41,12.13,2.4,2023-03-12 07:41:12.13,5610,2023-03-12 07:41:12.13,35.724,79.792,8km,M2.4
35.746,79.842,8,2023,3,12,7,51,21.18,3.0,2023-03-12 07:51:21.18,5611,2023-03-12 07:51:21.18,35.746,79.842,8km,M3.0
28.127,105.152,9,2023,3,12,8,25,36.11,2.0,2023-03-12 08:25:36.11,5612,2023-03-12 08:25:36.11,28.127,105.152,9km,M2.0
29.654,104.863,3,2023,3,12,8,34,49.7,2.1,2023-03-12 08:34:49.70,5613,2023-03-12 08:34:49.70,29.654,104.863,3km,M2.1
35.721,79.817,6,2023,3,12,9,24,12.66,2.4,2023-03-12 09:24:12.66,5614,2023-03-12 09:24:12.66,35.721,79.817,6km,M2.4
37.951,73.117,6,2023,3,12,9,24,57.88,3.0,2023-03-12 09:24:57.88,5615,2023-03-12 09:24:57.88,37.951,73.117,6km,M3.0
